"","GSM5800224","GSM5800225","GSM5800226","GSM5800227","GSM5800228","GSM5800229","GSM5800230","GSM5800231","GSM5800232","GSM5800233","GSM5800234","GSM5800235","GSM5800236","GSM5800237","GSM5800238","GSM5800239"
"ENSG00000110330"," 6"," 4"," 9"," 9","11"," 5"," 0"," 0"," 2"," 3","13","13","30","31","24","27"
"ENSG00000110344","22","21","11","11","20","16","84","71","16","17","14","13","30","35","44","45"
"ENSG00000110367","30","26","15","16","34","12","14","14","13","12","32","25","64","57","43","38"
"ENSG00000110395","22","25"," 8"," 8","11"," 5","16","16","23","22"," 7"," 7","14","15","17","17"
"ENSG00000110400","27","33","15","14","21","20","13","12","30","32","22","22","43","46","62","60"
"ENSG00000110422","12","12","20","20","15","23"," 1"," 1","22","21","11","11","35","34","29","31"
"ENSG00000110427","20","19","10","11","11","32"," 0"," 0","24","25","21","22","11","12"," 6"," 6"
"ENSG00000110429"," 6"," 4"," 7"," 5"," 3"," 3","52","59"," 2"," 1","16","14"," 9"," 9"," 9"," 7"
"ENSG00000110435","19","24","14","13"," 9"," 9"," 9","11","19","20","10"," 7","18","16","20","22"
"ENSG00000110436"," 88"," 93","109"," 94"," 41"," 27"," 81"," 66"," 99"," 90","254","230"," 59"," 61"," 24"," 16"
"ENSG00000110442","23","30","38","29","22","22"," 0"," 0","41","39","17","23","59","67","32","33"
"ENSG00000110446","25","16","26","23","12","21","10","10","32","25","33","34","35","31","32","35"
"ENSG00000110455"," 2"," 1"," 3"," 2"," 5"," 8"," 0"," 0"," 8"," 6","14","12","19","16"," 8","13"
"ENSG00000110492","14","14"," 6"," 6"," 6","20"," 0"," 0"," 7","13","18","15","13","17","16","14"
"ENSG00000110497","48","46","42","32","24","16"," 0"," 0","67","58","16","17","54","50","49","49"
"ENSG00000110514"," 80"," 55","134","128","134","109"," 26"," 34","201","181","236","201","241","203","225","188"
"ENSG00000110536"," 3"," 3"," 2"," 2"," 2"," 1","12","11"," 0"," 0"," 3"," 2","12","10"," 7"," 8"
"ENSG00000110583"," 8"," 8"," 8"," 7"," 7"," 7"," 0"," 0"," 6"," 6","11"," 9","12","12","12","12"
"ENSG00000110619","18","25"," 7"," 7","12"," 4","10","11"," 5"," 7"," 9"," 9","34","30","18","20"
"ENSG00000110628","0","1","1","1","3","0","0","0","4","3","9","8","3","3","4","5"
"ENSG00000110651"," 64"," 62","314","284","114","114","109","106","105","100","253","233","356","337","298","297"
"ENSG00000110660","1","1","0","0","0","2","0","0","0","0","0","0","2","2","1","1"
"ENSG00000110675"," 3"," 2"," 2"," 3"," 7"," 4"," 0"," 0"," 3"," 4"," 2"," 3","17","21"," 5"," 6"
"ENSG00000110693","62","52","16","15","13","27","70","56","17","18"," 9","12","24","27","24","21"
"ENSG00000110696"," 4"," 4"," 5"," 6"," 3"," 2"," 0"," 0"," 2"," 2"," 3"," 3","16","12","10"," 9"
"ENSG00000110697"," 62"," 81"," 68"," 51"," 70"," 42","208","186","138","146"," 97","102"," 92"," 74"," 65"," 68"
"ENSG00000110700"," 13","  6"," 22"," 19"," 20"," 23","  1","  1"," 13"," 16","  6","  5","104","117"," 46"," 43"
"ENSG00000110711","15","11"," 9"," 9"," 5"," 6"," 0"," 0"," 4"," 4","12","15","14","11","14","15"
"ENSG00000110713"," 30"," 40"," 52"," 49"," 44"," 29"," 60"," 65"," 82"," 55"," 83"," 74"," 91"," 66","106"," 97"
"ENSG00000110717","31","39","20","18","36","26","49","64","24","20","30","40","56","53","48","49"
"ENSG00000110719","18","15","48","40","18","17","37","34"," 4"," 3","18","15","36","38","34","34"
"ENSG00000110721"," 7"," 8"," 2"," 1"," 3"," 0"," 0"," 0","14","13"," 2"," 3","25","20","34","25"
"ENSG00000110723","4","3","2","2","2","2","0","0","2","1","0","0","1","2","2","1"
"ENSG00000110756","0","0","2","2","5","1","0","0","0","0","5","6","8","5","5","4"
"ENSG00000110768","5","7","1","1","2","3","0","0","1","2","9","6","7","5","3","4"
"ENSG00000110777","2","3","0","1","0","0","0","0","7","7","0","0","2","2","6","5"
"ENSG00000110786","227","210","264","241"," 30"," 21","  0","  0"," 51"," 46"," 38"," 35"," 15"," 19","  5","  5"
"ENSG00000110799","47","44","38","37","25","28"," 7"," 8","32","33","32","30","67","71","54","52"
"ENSG00000110801","7","6","6","7","2","1","0","0","0","0","2","3","9","8","9","7"
"ENSG00000110811"," 7","11"," 7"," 6"," 3"," 6"," 0"," 0"," 5"," 6"," 1"," 2"," 2"," 1"," 1"," 1"
"ENSG00000110841","12","12"," 6"," 4","16"," 7"," 6"," 4","17","20"," 7"," 7","36","32","20","20"
"ENSG00000110844","16","16"," 6"," 6","24","16"," 0"," 0","24","17","11","14","21","26","32","30"
"ENSG00000110851","10"," 8"," 6"," 6","13"," 7"," 9","10","21","17"," 7"," 6","15","16","16","14"
"ENSG00000110852","0","0","0","0","2","0","0","0","0","1","0","0","2","1","1","1"
"ENSG00000110871","5","3","1","0","1","0","0","0","0","0","6","6","2","4","4","5"
"ENSG00000110876","10"," 9"," 9"," 9"," 8"," 8"," 0"," 0"," 8"," 7"," 3"," 3","17","17","22","27"
"ENSG00000110880","19","21"," 6"," 4","20","22"," 0"," 0","15","13"," 9"," 7","40","35","45","43"
"ENSG00000110881","12","19","17","16"," 6"," 4"," 0"," 0","12","14","14","10","17","17","17","20"
"ENSG00000110887"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9","11","10","11"
"ENSG00000110888","28","22","24","23","29","20"," 0"," 0","32","28","35","35","26","26","25","23"
"ENSG00000110900","2","3","2","2","1","0","8","8","2","3","1","1","3","2","2","2"
"ENSG00000110906","11"," 8","13","12","12","14","10"," 9","13","15","15","14","16","19","19","18"
"ENSG00000110911"," 31"," 37","  7","  6"," 27","  4","102","106"," 48"," 42"," 27"," 23"," 62"," 53"," 55"," 48"
"ENSG00000110917","19","17","18","21","19"," 9"," 9","10"," 7","10","27","32","47","52","31","35"
"ENSG00000110921","14","17"," 9"," 8"," 3"," 3"," 0"," 0"," 0"," 0"," 6"," 5","13","11","10","10"
"ENSG00000110925"," 5"," 6"," 7"," 7"," 9"," 3"," 0"," 0"," 7"," 7"," 7"," 7","17","15","15","14"
"ENSG00000110931","22","23","24","22","12"," 9"," 0"," 0","31","21","25","26","20","22","17","16"
"ENSG00000110934"," 3"," 3"," 2"," 1"," 3"," 5"," 0"," 0"," 3"," 4"," 1"," 0"," 7"," 7","13","13"
"ENSG00000110944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000110955"," 31"," 59"," 19"," 11"," 35"," 26"," 24"," 21"," 51"," 53"," 27"," 28"," 67"," 74","114","115"
"ENSG00000110958","32","33","13","11","18"," 9"," 0"," 1","18","17"," 4"," 3","36","36","55","59"
"ENSG00000110975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000110987","4","4","7","8","7","7","2","2","5","5","9","7","5","6","4","4"
"ENSG00000111011"," 4"," 5"," 3"," 3"," 5"," 8"," 0"," 0"," 4"," 4"," 1"," 1","18","12","12","12"
"ENSG00000111012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000111052","2","2","2","2","2","1","0","0","4","4","3","2","6","6","6","3"
"ENSG00000111057","2","1","2","2","0","1","0","0","1","1","0","0","1","2","0","1"
"ENSG00000111058"," 2"," 3"," 2"," 2"," 4"," 4"," 0"," 0"," 1"," 1"," 3"," 2","10"," 8"," 5"," 4"
"ENSG00000111077","725","660","346","332","335","247","337","308","617","625","196","214","525","497","595","565"
"ENSG00000111087","  9","  2","  0","  1","  8"," 10"," 90","106","  5","  8","  2","  2","  2","  4","  1","  1"
"ENSG00000111110"," 4"," 4"," 2"," 2"," 5"," 1"," 0"," 0"," 7"," 5"," 9","11","11","12","12","10"
"ENSG00000111142"," 2"," 3"," 9","12","10"," 1"," 0"," 0"," 1"," 2"," 6"," 6"," 4"," 5"," 8"," 5"
"ENSG00000111144","1","2","3","3","7","1","0","0","1","2","2","1","5","9","6","4"
"ENSG00000111145"," 6"," 5"," 2"," 2"," 5","15"," 0"," 0"," 4"," 5"," 2"," 2","10"," 9","11","19"
"ENSG00000111181","65","77","54","52","26","24"," 0"," 0","64","62","42","45","34","45","32","43"
"ENSG00000111186","0","0","2","2","0","0","0","0","0","0","0","0","1","1","1","0"
"ENSG00000111196","2","2","0","0","1","0","0","0","1","1","1","1","3","1","4","2"
"ENSG00000111199","5","2","0","0","1","3","0","0","0","0","1","1","1","1","1","0"
"ENSG00000111203"," 39"," 20"," 26"," 22","  7"," 37","100"," 93"," 40"," 25"," 28"," 42"," 27"," 26"," 29"," 26"
"ENSG00000111206","2","2","0","0","0","1","0","0","0","0","1","1","0","0","0","0"
"ENSG00000111215","  7"," 16"," 32"," 33"," 23"," 32","179","165"," 39"," 38"," 31"," 20"," 20"," 24"," 65"," 65"
"ENSG00000111218","0","1","5","5","3","2","0","0","6","6","3","3","1","3","1","1"
"ENSG00000111224"," 8","13"," 2"," 1"," 3"," 3"," 0"," 0"," 3"," 3"," 8"," 7"," 3"," 3"," 4"," 2"
"ENSG00000111229","11"," 8","14","10","46"," 5"," 0"," 0"," 3"," 4"," 7"," 6","64","66","71","62"
"ENSG00000111231","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"ENSG00000111237","0","0","0","0","3","2","0","0","0","0","0","0","8","5","4","3"
"ENSG00000111249"," 1"," 1"," 1"," 0"," 1"," 0"," 0"," 0","24","26","16","15"," 6"," 6"," 3"," 3"
"ENSG00000111252"," 7"," 9"," 6"," 5"," 7"," 8","29","32"," 6"," 5"," 2"," 2"," 8"," 9","10","10"
"ENSG00000111254","2","2","0","0","2","0","0","0","0","0","4","2","3","5","3","3"
"ENSG00000111261","16","16"," 6"," 4"," 8"," 9"," 0"," 0","15","12"," 3"," 4"," 3"," 3"," 8","10"
"ENSG00000111262","5","5","5","5","6","6","0","0","2","2","8","9","4","3","2","1"
"ENSG00000111266","23","14"," 7"," 6","10"," 8"," 0"," 0"," 3"," 3","22","19","15","20","39","31"
"ENSG00000111269"," 2"," 1"," 4"," 3"," 6"," 8"," 4"," 4"," 4"," 3"," 4"," 4","14","12","11"," 9"
"ENSG00000111271","19","11"," 9"," 8"," 9","14","11"," 8"," 8"," 9"," 7"," 4","18","24","17","16"
"ENSG00000111275","36","32","20","21","21","14"," 0"," 0","28","28","16","16","48","49","43","38"
"ENSG00000111276","20","10","13","14","17","28"," 0"," 0","12","10","17","17","40","30","36","38"
"ENSG00000111300","23","23"," 7"," 7"," 9"," 2"," 0"," 0"," 1"," 1"," 3"," 2","17","21","10","11"
"ENSG00000111321","38","29","37","37","51","27","16","19","39","30","26","30","78","70","79","74"
"ENSG00000111325"," 5"," 5"," 2"," 2"," 4"," 1"," 0"," 0"," 3"," 3","20","21","13"," 7"," 8"," 6"
"ENSG00000111328","45","32","36","33","33","20","61","58","17","13","48","48","69","63","84","78"
"ENSG00000111331","2","2","3","3","7","4","1","1","6","5","8","9","6","6","7","8"
"ENSG00000111335","6","7","3","5","8","2","0","0","9","9","2","1","9","6","7","8"
"ENSG00000111341","10"," 3"," 3"," 2"," 7"," 5"," 0"," 0"," 0"," 0"," 7"," 5"," 6"," 5","10"," 9"
"ENSG00000111344"," 5"," 6","10"," 9"," 9"," 6","11","10"," 1"," 2","15","15","14","14","12","12"
"ENSG00000111348"," 43"," 38"," 25"," 23"," 47"," 35"," 29"," 38"," 19"," 21"," 11"," 13"," 53"," 56","171","163"
"ENSG00000111358","18","21"," 9"," 7","10"," 2"," 0"," 0","18","12"," 6"," 6","14","12","12","10"
"ENSG00000111361"," 5"," 7"," 9"," 7"," 8"," 7","12","11"," 8"," 7"," 3"," 4","13","14","20","20"
"ENSG00000111364"," 2"," 0"," 2"," 2"," 4"," 2"," 0"," 0"," 2"," 2"," 1"," 1","10"," 4"," 3"," 3"
"ENSG00000111371"," 3"," 5"," 2"," 3"," 9"," 4","12","10","24","16","11"," 9","13","14"," 9"," 9"
"ENSG00000111405","1","0","0","0","1","1","0","0","1","1","1","1","6","5","1","0"
"ENSG00000111412","26","25"," 3"," 4"," 4"," 4"," 1"," 1"," 3"," 2"," 8","12","59","50"," 7"," 7"
"ENSG00000111424","0","0","1","1","2","0","0","0","1","1","7","6","1","1","1","1"
"ENSG00000111445","1","1","1","1","3","1","6","6","6","6","5","4","7","5","3","7"
"ENSG00000111450","4","3","2","2","6","5","0","0","6","3","2","1","7","7","9","7"
"ENSG00000111452","30","25","20","18"," 7","13","47","37","12"," 7","21","20","14","11","23","21"
"ENSG00000111481","31","30","17","18","24"," 9"," 4"," 5","17","18","21","17","35","37","35","36"
"ENSG00000111490"," 9","10"," 3"," 3"," 4"," 5"," 4"," 3"," 9"," 9"," 9"," 7"," 4"," 6"," 4"," 3"
"ENSG00000111530","2","2","1","2","3","1","0","0","2","1","5","4","6","5","5","4"
"ENSG00000111540"," 69"," 67"," 53"," 52"," 66"," 48","  8","  8"," 53"," 54"," 64"," 67","139","131","130","131"
"ENSG00000111554","1","2","3","3","4","2","6","7","4","3","5","4","7","6","5","5"
"ENSG00000111581"," 4"," 4"," 1"," 1"," 7","11"," 0"," 0"," 4"," 2"," 1"," 2"," 7"," 8"," 5"," 5"
"ENSG00000111596"," 7"," 6","17","14","10","42"," 0"," 0"," 8"," 5","28","22","21","28","22","13"
"ENSG00000111602","1","0","1","0","1","0","8","5","1","1","1","1","4","2","2","3"
"ENSG00000111605","70","65","30","33","41","55","11","11","76","80","18","18","40","41","71","79"
"ENSG00000111615","0","0","0","0","1","5","0","0","1","0","2","1","4","4","2","1"
"ENSG00000111639"," 0"," 0"," 3"," 9"," 4"," 1"," 0"," 0"," 8"," 6"," 0"," 0","20","22"," 8","11"
"ENSG00000111640"," 924"," 970","1383","1361"," 779"," 893"," 853"," 838","1046","1054","1216","1200","2363","2407","2416","2405"
"ENSG00000111641","18","16"," 6"," 5"," 9","12"," 7","12"," 6"," 6"," 5"," 3","11","13","19","20"
"ENSG00000111642"," 58"," 69","125","128"," 90","212"," 76"," 82"," 63"," 60"," 85"," 73","229","209","189","162"
"ENSG00000111644","15"," 5"," 7"," 7"," 3"," 5"," 0"," 0"," 1"," 4"," 0"," 1"," 3"," 3"," 7"," 7"
"ENSG00000111647"," 7"," 7"," 6"," 2"," 6","12"," 0"," 0"," 9"," 8","19","13","21","22","11","13"
"ENSG00000111652","11","15","18","18","21","14","18","19","12","12","10","10","33","40","32","34"
"ENSG00000111653","24","21","18","16","17","15","74","68"," 9"," 7","24","22","21","30","41","39"
"ENSG00000111664","10"," 2"," 4"," 3"," 6"," 3"," 0"," 0"," 4"," 4"," 4"," 4"," 3"," 3"," 0"," 1"
"ENSG00000111665","1","1","0","0","1","0","0","0","0","0","3","3","1","2","3","4"
"ENSG00000111666"," 1"," 0","17","15","13","12"," 0"," 0","20","18","25","20","18","21","24","19"
"ENSG00000111667"," 2"," 4"," 7"," 6","15","13","32","22"," 9","15","10"," 9","24","21","29","25"
"ENSG00000111669","136","168","119","117","145","212","150","155","104","111","107","106","251","273","282","293"
"ENSG00000111670"," 5"," 2"," 6"," 4"," 8"," 4"," 0"," 0"," 9"," 5"," 9"," 8","13","14"," 9"," 8"
"ENSG00000111671","0","0","0","0","1","1","2","2","0","0","2","2","3","4","1","2"
"ENSG00000111674"," 52"," 68"," 33"," 34"," 58"," 79"," 79"," 80"," 72"," 75"," 67"," 78","115"," 97"," 88"," 97"
"ENSG00000111676","180","180","107","106","174","199"," 57"," 59","191","193"," 96"," 92","157","167","137","145"
"ENSG00000111678","25","25","15","11","14"," 6"," 0"," 0","14","16","23","19","50","39","24","23"
"ENSG00000111679","17","19"," 2"," 2"," 6"," 6"," 0"," 0"," 0"," 0"," 4"," 3","15","13","18","12"
"ENSG00000111684","11","17","15","20","20","11"," 0"," 0","12","13","18","16","14","13","20","21"
"ENSG00000111696","11","11"," 2"," 2"," 7","11"," 5"," 5"," 3"," 3"," 4"," 3"," 2"," 2"," 2"," 1"
"ENSG00000111704","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000111707","12","11"," 1"," 1"," 4","13"," 0"," 0"," 3"," 4"," 2"," 1","12"," 7"," 5"," 7"
"ENSG00000111711","0","0","0","0","2","0","0","0","0","0","1","0","5","2","3","2"
"ENSG00000111716"," 3","12"," 2"," 2"," 3"," 0"," 0"," 0"," 0"," 0","11"," 7","34","41","14","13"
"ENSG00000111725","21","18","16","13","15","10"," 0"," 0"," 9"," 9","16","21","25","28","22","27"
"ENSG00000111726","4","2","1","0","1","0","0","0","0","0","0","0","4","3","2","1"
"ENSG00000111727"," 1"," 1"," 2"," 2"," 2"," 1","16","12"," 3"," 5"," 0"," 0"," 9"," 6"," 7"," 6"
"ENSG00000111728"," 7","11"," 3"," 2","10","11","33","26"," 3"," 7","18","17","14","12"," 6"," 7"
"ENSG00000111731"," 44"," 49"," 20"," 18"," 38"," 28","101"," 77"," 43"," 33"," 56"," 55"," 61"," 67"," 59"," 56"
"ENSG00000111737","24","21"," 4"," 5","20","26"," 6"," 6","27","27"," 2"," 2","18","21","34","26"
"ENSG00000111752","40","46","55","63","45","84","24","28","50","61","72","71","43","50","38","60"
"ENSG00000111775","153","128"," 97"," 66","136"," 98","  0","  1","118","121"," 82"," 91","328","328","349","371"
"ENSG00000111783","152","134"," 47"," 40","116","111"," 67"," 69","155","158"," 78"," 70","125","134"," 87"," 94"
"ENSG00000111785","8","8","6","4","2","2","0","0","1","1","1","1","9","7","5","6"
"ENSG00000111786"," 4"," 2"," 2"," 3"," 5"," 3"," 0"," 0"," 3"," 2"," 5"," 5","11"," 6"," 6"," 4"
"ENSG00000111788","1","0","0","0","1","0","0","0","0","0","1","1","2","2","1","1"
"ENSG00000111790","0","0","0","0","2","0","0","0","2","3","2","1","7","6","6","5"
"ENSG00000111799"," 1"," 1"," 1"," 1"," 2"," 1","12","11"," 0"," 0"," 1"," 2"," 8"," 5"," 2"," 2"
"ENSG00000111801","14","11"," 3"," 3"," 8"," 5"," 6"," 5","24","21"," 8"," 7"," 7"," 5","12","10"
"ENSG00000111802","0","0","2","2","1","0","0","0","0","0","4","2","1","3","2","2"
"ENSG00000111817"," 2"," 3"," 4"," 3"," 3"," 2","39","30"," 3"," 2"," 3"," 2","10","10"," 9","10"
"ENSG00000111832"," 3"," 5"," 5"," 5"," 7"," 4","64","59","13","11"," 1"," 0","19","16","19","15"
"ENSG00000111834","2","2","2","2","1","1","0","0","2","2","0","0","1","1","1","0"
"ENSG00000111843"," 0"," 1"," 2"," 1"," 4"," 1"," 0"," 0"," 0"," 0"," 7"," 4","11","10"," 6"," 5"
"ENSG00000111845"," 1"," 1"," 0"," 0"," 2"," 0","11","10"," 0"," 0"," 1"," 1"," 1"," 2"," 1"," 1"
"ENSG00000111846","2","2","0","0","1","0","1","0","0","0","1","1","5","3","1","3"
"ENSG00000111850","2","2","2","2","1","0","0","0","4","2","2","3","5","3","2","2"
"ENSG00000111859","43","36","14","14","18","16"," 0"," 0","18","20","13","13","30","36","25","25"
"ENSG00000111860"," 7"," 4"," 2"," 3"," 1"," 1"," 0"," 0"," 2"," 1"," 8"," 6","15","15"," 7"," 8"
"ENSG00000111863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000111875"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8","10"," 7"," 4"
"ENSG00000111877","0","2","3","3","5","1","0","0","3","2","3","3","8","7","5","9"
"ENSG00000111879","3","3","1","1","2","2","0","0","0","0","3","3","4","6","1","2"
"ENSG00000111880","1","1","1","1","1","3","0","0","0","0","1","1","4","4","2","1"
"ENSG00000111885","0","0","1","0","1","0","0","0","1","1","0","0","1","1","1","1"
"ENSG00000111886","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"ENSG00000111897"," 9"," 8"," 8"," 7","11"," 9"," 9"," 7"," 4"," 3"," 9"," 8","24","23","25","23"
"ENSG00000111906"," 5"," 0"," 3"," 3"," 4"," 8"," 0"," 0","11"," 9","23","16","20","23","21","21"
"ENSG00000111907","31","34","25","26","44","22","76","65","37","33","25","19","59","57","45","35"
"ENSG00000111911","0","0","0","0","2","0","0","0","0","0","0","0","2","2","2","2"
"ENSG00000111912","10","11"," 3"," 3","18","15"," 0"," 0","17","14","11","12","40","40","37","43"
"ENSG00000111913","11","11"," 5"," 5"," 3"," 1"," 0"," 0","12"," 9"," 4"," 5"," 7"," 8"," 3"," 3"
"ENSG00000111961","36","33","26","26","31","24","12","12","24","27","30","32","72","68","79","77"
"ENSG00000111962"," 2"," 1","16","15"," 7"," 2"," 0"," 0"," 2"," 2"," 6"," 4","25","18"," 5"," 6"
"ENSG00000112029","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"ENSG00000112031","2","2","3","2","4","4","0","0","1","1","4","4","7","6","6","6"
"ENSG00000112033","35","33","21","20","32","32","18","18","34","31","16","16","36","38","44","43"
"ENSG00000112038","6","2","1","1","2","2","0","0","5","4","8","6","4","3","0","0"
"ENSG00000112039","1","1","1","1","2","1","0","0","2","1","1","0","2","2","2","2"
"ENSG00000112041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000112053","0","0","1","2","1","1","0","0","0","0","0","0","2","0","1","1"
"ENSG00000112062"," 1"," 1"," 5"," 4"," 5"," 2","41","38"," 3"," 4"," 5"," 5","14","12"," 6"," 7"
"ENSG00000112078"," 8"," 8"," 5"," 4"," 3"," 2"," 0"," 0"," 4"," 4"," 6"," 7","19","21","14","14"
"ENSG00000112079","4","4","2","2","3","1","0","0","2","2","5","5","7","7","5","5"
"ENSG00000112081"," 78"," 62"," 87"," 85"," 66"," 46","  0","  0"," 54"," 52"," 59"," 64"," 71"," 70","112","100"
"ENSG00000112096","202","192"," 71"," 62","252","361"," 57"," 42"," 14"," 14"," 40"," 39","540","610","115","117"
"ENSG00000112110"," 7"," 8"," 0"," 0"," 6"," 2"," 0"," 0"," 3"," 3"," 6"," 7","12","18"," 7","13"
"ENSG00000112118","4","4","1","1","1","4","0","0","3","2","5","4","4","3","3","3"
"ENSG00000112130","4","4","0","1","2","1","0","0","0","0","1","0","8","7","6","4"
"ENSG00000112137","57","43","87","76","58","43","22","21","96","82","34","31","33","34","27","28"
"ENSG00000112139","13","20"," 9","11","13"," 3"," 0"," 0","39","40","40","40"," 8","13","23","22"
"ENSG00000112144"," 3"," 3"," 4"," 4"," 4"," 3"," 7"," 7"," 6"," 7"," 3"," 2"," 6"," 8","11","12"
"ENSG00000112146"," 9","14","14","12","15","11"," 0"," 0","22","16","10","12","53","49","32","34"
"ENSG00000112149","5","3","1","0","1","0","0","0","0","0","2","1","1","2","1","1"
"ENSG00000112159"," 4"," 4"," 2"," 2"," 4"," 2"," 1"," 2"," 2"," 2"," 7"," 4","10","10"," 8"," 8"
"ENSG00000112164","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000112167","0","0","2","2","1","1","0","0","5","5","0","0","5","2","3","2"
