"","GSM5800240","GSM5800241","GSM5800242","GSM5800243","GSM5800244","GSM5800245","GSM5800246","GSM5800247","GSM5800248","GSM5800249","GSM5800250","GSM5800251","GSM5800252","GSM5800253","GSM5800254","GSM5800255"
"ENSG00000253020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253051"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7","10"," 0"," 0"
"ENSG00000253075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253106","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0"
"ENSG00000253133","1","2","0","0","0","0","0","0","4","4","1","1","0","0","1","1"
"ENSG00000253159"," 4"," 3"," 7"," 8"," 9","10"," 9"," 8"," 2"," 2"," 5"," 6"," 5"," 5"," 8"," 6"
"ENSG00000253161","0","0","5","2","0","0","5","5","0","0","0","0","0","0","0","0"
"ENSG00000253162","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"ENSG00000253180","0","0","2","3","5","4","2","1","0","0","3","3","0","0","4","2"
"ENSG00000253200","0","0","1","1","1","1","2","2","0","1","1","1","1","1","1","1"
"ENSG00000253203"," 32"," 30"," 81","101","  3"," 11"," 77"," 98"," 21"," 24"," 19"," 29"," 29"," 40"," 21","  8"
"ENSG00000253208","0","0","4","4","0","1","0","0","0","0","0","0","0","1","0","0"
"ENSG00000253210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253213","1","3","2","2","1","0","0","0","0","0","0","0","1","1","0","0"
"ENSG00000253218","3","2","1","1","6","8","0","0","0","0","1","1","1","1","1","1"
"ENSG00000253223","4","3","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"ENSG00000253230"," 86"," 85"," 78"," 77"," 93"," 95"," 62"," 56","159","140","122","114"," 10"," 11"," 11"," 12"
"ENSG00000253250","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"ENSG00000253251","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1"
"ENSG00000253257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253259","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"ENSG00000253261","0","0","0","0","0","0","4","2","0","0","2","1","0","0","0","0"
"ENSG00000253263","0","0","0","0","7","4","0","0","0","0","0","0","0","0","0","1"
"ENSG00000253276","0","0","1","1","1","1","1","1","1","2","0","1","1","1","2","1"
"ENSG00000253284","9","9","2","2","3","3","3","2","1","1","2","2","0","1","2","1"
"ENSG00000253305","2","3","3","3","3","2","3","3","1","1","2","2","3","2","3","3"
"ENSG00000253309"," 0"," 0"," 0"," 0"," 0"," 0","11"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"
"ENSG00000253320","12","17"," 2"," 3"," 6"," 5"," 9"," 9"," 7"," 4"," 3"," 4"," 2"," 4"," 5"," 7"
"ENSG00000253326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253333","0","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0"
"ENSG00000253347","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"ENSG00000253352","46","42","14","12","25","23","14","13","25","24","21","17"," 9","17","26","26"
"ENSG00000253357"," 6"," 5"," 3"," 3","10","15"," 3"," 1"," 0"," 1"," 8"," 6"," 1"," 3"," 0"," 0"
"ENSG00000253364","0","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0"
"ENSG00000253368"," 5"," 5","16","18"," 7"," 7"," 9"," 7","17","17"," 9"," 9","10","10"," 8"," 4"
"ENSG00000253379","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253414","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253439","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000253457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253477","5","1","0","0","0","0","5","5","0","0","0","1","0","0","0","0"
"ENSG00000253485"," 8"," 8"," 7"," 7"," 6"," 7"," 7"," 7","12","11"," 6"," 6"," 3"," 3"," 6"," 5"
"ENSG00000253495","0","0","3","5","0","0","0","0","0","0","0","0","1","0","0","0"
"ENSG00000253507","0","0","0","0","3","0","0","0","0","0","0","0","3","1","0","0"
"ENSG00000253509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253516","0","0","2","3","0","0","0","0","0","0","0","1","2","2","1","0"
"ENSG00000253525","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"ENSG00000253532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253535","0","0","0","0","1","1","1","2","0","0","1","2","1","1","0","0"
"ENSG00000253537","6","8","4","4","8","7","6","4","8","6","7","6","1","2","4","3"
"ENSG00000253540","0","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0"
"ENSG00000253547","0","0","0","0","0","1","0","0","3","2","2","4","0","0","0","0"
"ENSG00000253548","0","0","0","0","0","0","0","0","2","6","2","2","0","0","0","0"
"ENSG00000253549","0","0","0","0","0","0","0","0","0","0","0","0","8","7","0","0"
"ENSG00000253553","0","0","1","0","0","0","3","3","0","0","0","0","0","0","1","0"
"ENSG00000253559","5","5","0","0","3","3","0","0","0","0","0","0","0","0","1","0"
"ENSG00000253570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253636","6","5","1","1","6","4","0","0","6","6","4","3","0","0","3","2"
"ENSG00000253641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253642"," 4"," 4"," 0"," 0"," 7","12"," 2"," 3"," 3"," 4"," 2"," 2"," 1"," 1"," 0"," 0"
"ENSG00000253661","0","0","2","1","0","0","0","0","0","0","1","1","0","0","1","1"
"ENSG00000253671","4","3","1","1","1","4","5","4","3","4","1","4","2","1","4","3"
"ENSG00000253686","0","0","0","0","6","2","0","0","0","0","1","1","0","0","0","0"
"ENSG00000253693","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253704","1","1","1","1","3","1","0","0","1","0","1","1","0","0","2","2"
"ENSG00000253710","7","4","1","1","0","0","2","2","1","0","1","0","1","0","2","1"
"ENSG00000253712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253716"," 5","10"," 0"," 0"," 2"," 3"," 6"," 7"," 9"," 7"," 3"," 1"," 8"," 8","10"," 9"
"ENSG00000253719","12","11"," 4"," 4"," 7"," 6"," 4"," 5"," 7"," 6"," 4"," 4"," 7"," 8"," 9"," 8"
"ENSG00000253726","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253729","17","15"," 4"," 3","16","13"," 2"," 2","11","10"," 6","10","11","13","13","16"
"ENSG00000253731","10"," 9"," 7"," 6"," 8"," 8","10","11"," 4"," 4"," 6"," 6"," 3"," 4"," 4"," 5"
"ENSG00000253738","0","0","0","0","1","2","1","1","1","0","0","0","1","1","1","1"
"ENSG00000253741","1","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1"
"ENSG00000253764"," 7"," 7"," 2"," 2","14"," 8"," 4"," 4","18","12"," 5"," 7"," 0"," 2","10","12"
"ENSG00000253767","1","1","2","2","2","2","8","7","3","1","3","3","2","2","3","3"
"ENSG00000253771","2","2","0","0","0","0","0","0","3","3","2","2","0","0","1","1"
"ENSG00000253797","2","2","2","2","2","2","0","0","2","2","2","2","2","2","3","3"
"ENSG00000253798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253805","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253807","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"ENSG00000253813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000253816","18","20","18","12","40","37","23","17"," 0"," 0","10","10","16","21","51","55"
"ENSG00000253846","4","4","2","2","5","5","3","2","7","6","2","2","3","3","5","4"
"ENSG00000253851","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0"
"ENSG00000253854","2","2","0","0","1","3","1","1","1","0","1","1","0","1","1","1"
"ENSG00000253857","4","4","0","0","1","1","3","5","3","2","6","5","0","0","1","1"
"ENSG00000253861"," 2"," 2","13","12"," 3"," 2","11","10"," 4"," 4"," 2"," 1"," 2"," 2"," 6"," 5"
"ENSG00000253873","7","6","4","6","8","7","7","6","7","8","4","5","2","2","5","4"
"ENSG00000253875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000253878","3","3","2","3","1","1","0","0","0","0","1","3","2","2","1","1"
"ENSG00000253882"," 2"," 2"," 7"," 7"," 2"," 2"," 2"," 3","17","17"," 9"," 4"," 2"," 2"," 9"," 8"
"ENSG00000253891","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253893"," 0"," 0"," 5"," 6"," 0"," 0","17","12"," 0"," 1"," 1"," 1"," 4"," 6"," 3"," 1"
"ENSG00000253910","3","2","6","5","3","2","6","5","5","5","2","3","3","3","6","4"
"ENSG00000253912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253944","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0"
"ENSG00000253953","2","3","2","2","4","4","1","1","5","5","1","1","1","2","2","2"
"ENSG00000253965","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"ENSG00000253973","5","7","1","1","0","0","2","1","3","1","0","0","0","0","0","0"
"ENSG00000253974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000253982"," 4"," 3","15","15"," 3"," 2"," 7","11","14","11"," 4"," 3","13","13"," 8"," 7"
"ENSG00000254003","0","0","1","1","0","0","0","0","1","1","0","1","0","0","1","1"
"ENSG00000254004","4","2","9","8","1","1","2","2","2","1","3","5","4","4","3","2"
"ENSG00000254017","8","7","1","1","1","1","2","2","2","2","1","1","0","0","1","1"
"ENSG00000254027","2","2","7","5","4","3","0","1","3","2","2","2","0","2","5","8"
"ENSG00000254035","0","0","7","7","0","0","0","0","2","2","2","1","2","0","5","4"
"ENSG00000254044","0","0","0","0","2","1","0","0","2","2","2","0","5","3","0","1"
"ENSG00000254048","0","0","0","0","0","0","0","0","1","2","4","7","0","0","0","0"
"ENSG00000254051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000254081","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0"
"ENSG00000254087","0","0","1","1","1","0","0","0","2","2","2","2","0","0","1","1"
"ENSG00000254090","2","3","1","1","1","1","3","2","0","0","0","0","0","0","1","1"
"ENSG00000254092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254093","0","0","0","0","2","1","0","0","1","0","0","1","4","5","1","1"
"ENSG00000254094","2","2","2","4","0","0","3","5","1","1","0","0","2","1","0","0"
"ENSG00000254100","0","0","0","0","3","4","0","0","3","1","2","2","0","0","0","1"
"ENSG00000254109","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"ENSG00000254122"," 8"," 8"," 4"," 4"," 6"," 4","10"," 9"," 6"," 5"," 5"," 4"," 7"," 6"," 5"," 4"
"ENSG00000254126"," 0"," 0"," 8","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 2"
"ENSG00000254141","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ENSG00000254154","0","0","3","2","0","0","0","0","2","1","1","1","0","1","1","1"
"ENSG00000254187","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254206"," 8","11"," 7"," 7"," 7"," 6"," 7"," 6"," 8"," 8"," 6"," 6"," 2"," 1"," 4"," 4"
"ENSG00000254221","3","3","2","2","5","5","2","2","3","3","4","2","2","2","2","1"
"ENSG00000254231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254241","0","0","1","1","2","2","1","1","3","2","0","0","1","1","1","2"
"ENSG00000254245","5","4","3","4","7","7","4","3","2","3","6","6","3","3","2","3"
"ENSG00000254258","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0"
"ENSG00000254270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254273","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0"
"ENSG00000254298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2"
"ENSG00000254340","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"ENSG00000254343","0","0","0","0","0","0","1","1","2","0","2","2","2","8","2","2"
"ENSG00000254346","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ENSG00000254348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254363","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254370","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"ENSG00000254377"," 9"," 7","25","24"," 3"," 2"," 9","11","26","25","22","17"," 2"," 2"," 1"," 1"
"ENSG00000254389","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ENSG00000254392","1","1","0","0","1","3","0","0","0","0","1","2","0","0","0","0"
"ENSG00000254400"," 0"," 0"," 0"," 0"," 0"," 0","14"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000254402","2","1","2","1","0","1","3","3","0","0","0","0","0","0","0","1"
"ENSG00000254413","31","28","19","20","19","23","11","12","34","34","17","14"," 5"," 6","27","22"
"ENSG00000254415"," 8","10"," 6"," 6"," 7"," 9"," 9","12"," 1"," 2"," 3"," 2"," 3"," 3"," 8"," 8"
"ENSG00000254418","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254419","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"ENSG00000254427","0","0","1","1","2","1","0","0","6","4","0","0","0","0","0","0"
"ENSG00000254444","0","0","1","3","3","3","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254445","8","9","4","3","2","1","2","3","7","3","3","3","2","4","7","8"
"ENSG00000254450","6","4","0","0","0","2","0","0","0","0","1","2","0","0","1","1"
"ENSG00000254454","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254461","7","3","0","0","0","0","0","0","1","3","1","0","0","0","0","0"
"ENSG00000254462","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4"
"ENSG00000254463","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","1"
"ENSG00000254468","0","0","1","1","2","2","1","2","1","3","0","0","0","0","1","0"
"ENSG00000254469","0","0","1","0","0","0","0","0","1","2","0","1","2","1","3","2"
"ENSG00000254470","4","3","2","2","2","3","3","3","3","3","2","1","2","2","3","3"
"ENSG00000254473","0","0","0","0","0","0","4","4","1","2","0","0","2","1","2","2"
"ENSG00000254477","0","0","0","0","0","0","0","0","1","2","2","2","0","1","0","1"
"ENSG00000254480","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"ENSG00000254481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"ENSG00000254491","0","0","0","0","1","1","0","0","0","0","1","0","1","2","7","6"
"ENSG00000254501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"ENSG00000254505","6","5","7","9","3","1","3","3","0","0","3","0","1","4","1","1"
"ENSG00000254507"," 4"," 2"," 3"," 3"," 0"," 0"," 2"," 2","10","12"," 2"," 2"," 0"," 0"," 0"," 0"
"ENSG00000254510","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"ENSG00000254530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254531","1","1","0","0","1","3","8","6","7","6","5","4","0","0","1","0"
"ENSG00000254533","0","0","5","5","6","2","4","5","5","2","3","3","1","2","4","4"
"ENSG00000254536","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ENSG00000254539"," 9","12"," 2"," 2","10"," 8"," 3"," 4"," 4"," 4","12","10"," 0"," 0"," 4"," 5"
"ENSG00000254553","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1"
"ENSG00000254556","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0"
"ENSG00000254568","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254579","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254585","3","3","1","1","0","0","1","1","1","1","1","1","1","1","0","1"
"ENSG00000254590","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0"
"ENSG00000254598","0","1","0","0","3","4","1","0","1","1","3","3","1","1","2","2"
"ENSG00000254602","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"ENSG00000254610","0","0","0","0","0","0","0","0","3","3","0","1","0","0","0","0"
"ENSG00000254614","1","2","0","1","0","0","0","0","1","2","0","0","1","1","4","2"
"ENSG00000254615","4","1","0","0","0","0","0","0","0","0","2","2","0","1","1","0"
"ENSG00000254629","0","0","0","0","1","1","0","0","0","0","1","1","0","1","2","2"
"ENSG00000254634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254635","1","1","1","1","1","1","0","0","2","1","1","1","0","1","2","1"
"ENSG00000254656","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254676","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"ENSG00000254681"," 2"," 2","15","21"," 1"," 1"," 5"," 5"," 3"," 4"," 4"," 3"," 6"," 7"," 3"," 3"
"ENSG00000254682","3","3","1","1","8","5","4","4","6","2","2","1","3","1","5","5"
"ENSG00000254683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254685","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1"
"ENSG00000254690","3","3","3","3","0","0","0","0","1","2","3","4","0","0","0","0"
"ENSG00000254692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254701","0","0","0","0","0","0","0","0","5","8","5","1","0","3","0","0"
"ENSG00000254703","1","2","2","2","5","7","0","0","0","0","0","0","2","2","2","2"
"ENSG00000254706","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"ENSG00000254715"," 0"," 0"," 0"," 0"," 0"," 0","13","11"," 0"," 0"," 5"," 2"," 4"," 7"," 0"," 1"
"ENSG00000254725","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254726","2","2","0","0","1","1","3","1","1","1","0","0","1","1","4","1"
"ENSG00000254732"," 2"," 6"," 3"," 4"," 0"," 0","10"," 9"," 4"," 2"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000254746"," 0"," 0","22","21"," 3"," 6"," 9","10"," 1"," 0","15","21"," 0"," 0"," 0"," 0"
"ENSG00000254757","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"ENSG00000254760","0","0","0","0","1","3","0","0","0","0","0","0","1","0","1","1"
"ENSG00000254765","1","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1"
"ENSG00000254772","58","50","12","13","33","40","52","40","17","17","20","22","37","44","67","62"
"ENSG00000254774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254777","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1"
"ENSG00000254779","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000254783","3","4","0","0","4","2","4","3","0","0","1","3","1","0","0","0"
"ENSG00000254788","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"ENSG00000254802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000254805","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254806"," 0"," 0"," 4"," 4"," 0"," 0","11","10"," 0"," 0"," 0"," 0"," 4"," 4"," 1"," 1"
"ENSG00000254810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000254812","0","0","2","1","0","0","2","3","0","0","0","0","0","0","0","0"
"ENSG00000254815","43","44"," 0"," 0"," 2"," 3","17","14"," 4"," 4"," 1"," 3"," 0"," 0"," 3"," 2"
"ENSG00000254816","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000254827","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254837","2","1","2","2","1","2","1","1","0","1","1","2","1","1","1","1"
"ENSG00000254838","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"ENSG00000254839","4","4","0","0","0","0","5","3","0","0","2","1","0","0","0","0"
"ENSG00000254852","0","0","0","0","4","7","0","0","1","0","0","0","0","0","0","0"
"ENSG00000254854","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0"
"ENSG00000254855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000254858"," 7"," 7"," 8"," 6"," 9"," 9","13","13"," 7"," 7"," 9"," 8"," 6"," 5"," 8"," 8"
"ENSG00000254860","13"," 9","10","11"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 2"," 1"," 2"
"ENSG00000254863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000254867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
